entity_id,entity_name,cohort,has_wikipedia,title_matched,qid,sitelinks,pageviews_30d,method,notes
mid_tier_writer_cherry_adair,Cherry Adair,mid_tier_writer,1,Cherry Adair,Q5092272,0,271,exact,cohort+context:['writer']+['writer']
mid_tier_writer_hannah_webster_foster,Hannah Webster Foster,mid_tier_writer,1,Hannah Webster Foster,Q441515,0,297,exact,"context_match:['page', 'novelist']"
mid_tier_writer_henry_chang,Henry Chang,mid_tier_writer,1,Henry Chang,Q5719296,1,231,exact,"cohort+context:['author', 'writer']+['writer']"
mid_tier_writer_amber_dermont,Amber Dermont,mid_tier_writer,1,Amber Dermont,Q18022522,1,98,exact,"cohort+context:['author', 'writer']+['writer']"
mid_tier_writer_margaret_culkin_banning,Margaret Culkin Banning,mid_tier_writer,1,Margaret Culkin Banning,Q6759314,2,241,exact,"context_match:['novelist', 'writer']"
mid_tier_writer_clyde_brion_davis,Clyde Brion Davis,mid_tier_writer,1,Clyde Brion Davis,Q5136879,3,225,exact,"cohort+context:['writer', 'journalist']+['writer']"
mid_tier_writer_kinflicks,Kinflicks,mid_tier_writer,1,Kinflicks,Q6410824,1,329,exact,cohort+context:['writer']+['writer']
mid_tier_writer_j__california_cooper,J. California Cooper,mid_tier_writer,1,J. California Cooper,Q6105084,6,692,exact,"cohort_match:['author', 'book']"
mid_tier_writer_blood_work_novel,Blood Work (novel),mid_tier_writer,1,Blood Work (novel),Q1088165,6,1554,exact,person_exact:ov=1.00:['book']
mid_tier_writer_eugene_burdick,Eugene Burdick,mid_tier_writer,1,Eugene Burdick,Q1373060,3,560,exact,"context_match:['novelist', 'writer']"
mid_tier_writer_marcia_davenport,Marcia Davenport,mid_tier_writer,1,Marcia Davenport,Q2908658,12,2147,exact,"context_match:['novelist', 'writer']"
mid_tier_athlete_jeanne_arth,Jeanne Arth,mid_tier_athlete,1,Jeanne Arth,Q275386,11,205,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_list_of_grand_slam_girls_singles_champions,List of Grand Slam girls' singles champions,mid_tier_athlete,1,List of Grand Slam girls' singles champions,Q3067326,6,982,exact,person_exact:ov=1.00:['champion']
mid_tier_athlete_christine_matison,Christine Matison,mid_tier_athlete,1,Christine Matison,Q2965954,4,165,exact,"cohort+context:['player', 'champion']+['professional']"
mid_tier_athlete_chronological_list_of_womens_grand_slam_tennis_champions,Chronological list of women's Grand Slam tennis champions,mid_tier_athlete,1,Chronological list of women's Grand Slam tennis champions,Q5114151,3,466,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_astrid_suurbeek,Astrid Suurbeek,mid_tier_athlete,1,Astrid Suurbeek,Q1258713,10,166,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_marianne_werdel,Marianne Werdel,mid_tier_athlete,1,Marianne Werdel,Q528326,12,171,exact,cohort+context:['player']+['professional']
mid_tier_athlete_list_of_grand_slam_womens_singles_finals,List of Grand Slam women's singles finals,mid_tier_athlete,1,List of Grand Slam women's singles finals,Q6631693,3,836,exact,person_exact:ov=1.00:['champion']
mid_tier_athlete_christiane_mercelis,Christiane Mercelis,mid_tier_athlete,1,Christiane Mercelis,Q1260278,9,105,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_kathy_may,Kathy May,mid_tier_athlete,1,Kathy May,Q3194109,8,1020,exact,cohort+context:['player']+['professional']
mid_tier_athlete_louie_bickerton,Louie Bickerton,mid_tier_athlete,1,Louie Bickerton,Q458496,13,132,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_joannette_kruger,Joannette Kruger,mid_tier_athlete,1,Joannette Kruger,Q447060,14,177,exact,cohort+context:['player']+['professional']
mid_tier_athlete_list_of_tennis_players_career_achievements,List of tennis players career achievements,mid_tier_athlete,1,List of tennis players career achievements,Q14612467,1,413,exact,cohort+context:['player']+['professional']
mid_tier_athlete_barbara_potter,Barbara Potter,mid_tier_athlete,1,Barbara Potter,Q38129,13,318,exact,cohort+context:['player']+['professional']
mid_tier_athlete_donna_floyd,Donna Floyd,mid_tier_athlete,1,Donna Floyd,Q3036764,8,162,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_betty_hilton,Betty Hilton,mid_tier_athlete,1,Betty Hilton,Q2900242,4,97,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_all_time_tennis_records__womens_singles,All-time tennis records – Women's singles,mid_tier_athlete,0,All-time tennis records – Women's singles,Q21072563,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_athlete_joy_mottram,Joy Mottram,mid_tier_athlete,1,Joy Mottram,Q3187202,4,102,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_beverly_baker_fleitz,Beverly Baker Fleitz,mid_tier_athlete,1,Beverly Baker Fleitz,Q454162,0,293,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_atp_masters_1000_doubles_records_and_statistics,ATP Masters 1000 doubles records and statistics,mid_tier_athlete,1,ATP Masters 1000 doubles records and statistics,Q109422066,1,1271,exact,"context_match:['level', 'professional']"
mid_tier_athlete_anne_galle_sidot,Anne-Gaëlle Sidot,mid_tier_athlete,1,Anne-Gaëlle Sidot,Q1563349,0,170,exact,cohort+context:['player']+['professional']
mid_tier_athlete_list_of_grand_slam_mixed_doubles_champions,List of Grand Slam mixed doubles champions,mid_tier_athlete,1,List of Grand Slam mixed doubles champions,Q1761807,9,974,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_kate_gompert,Kate Gompert,mid_tier_athlete,1,Kate Gompert,Q6375512,0,197,exact,cohort+context:['player']+['professional']
mid_tier_athlete_lisa_bonder,Lisa Bonder,mid_tier_athlete,1,Lisa Bonder,Q3242377,11,2773,exact,cohort+context:['player']+['professional']
mid_tier_athlete_edith_rotch,Edith Rotch,mid_tier_athlete,1,Edith Rotch,Q525519,0,117,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_list_of_wta_tour_top_level_tournament_doubles_champions,List of WTA Tour top-level tournament doubles champions,mid_tier_athlete,1,List of WTA Tour top-level tournament doubles champions,Q110269450,1,597,exact,"cohort_match:['olympic', 'champion']"
mid_tier_athlete_list_of_atp_big_titles_singles_champions,List of ATP Big Titles singles champions,mid_tier_athlete,1,List of ATP Big Titles singles champions,Q6560357,2,11920,exact,"cohort_match:['sport', 'olympic', 'champion']"
mid_tier_athlete_linky_boshoff,Linky Boshoff,mid_tier_athlete,1,Linky Boshoff,Q524746,12,305,exact,cohort+context:['player']+['professional']
mid_tier_athlete_list_of_grand_slam_boys_doubles_champions,List of Grand Slam boys' doubles champions,mid_tier_athlete,1,List of Grand Slam boys' doubles champions,Q6572355,4,304,exact,person_exact:ov=1.00:['champion']
mid_tier_athlete_bonnie_gadusek,Bonnie Gadusek,mid_tier_athlete,1,Bonnie Gadusek,Q2438371,12,233,exact,cohort+context:['player']+['professional']
mid_tier_athlete_jane_albert,Jane Albert,mid_tier_athlete,1,Jane Albert,Q85199624,4,151,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_isabel_cueto,Isabel Cueto,mid_tier_athlete,1,Isabel Cueto,Q68151,12,116,exact,cohort+context:['player']+['professional']
mid_tier_athlete_heather_brewer_segal,Heather Brewer-Segal,mid_tier_athlete,1,Heather Brewer-Segal,Q57589598,4,112,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_mary_ann_eisel,Mary-Ann Eisel,mid_tier_athlete,1,Mary-Ann Eisel,Q1563951,11,193,exact,"cohort_match:['player', 'champion']"
mid_tier_athlete_marise_kruger,Marise Kruger,mid_tier_athlete,1,Marise Kruger,Q3293714,8,190,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_lolette_payot,Lolette Payot,mid_tier_athlete,1,Lolette Payot,Q3258788,8,125,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_list_of_british_singles_finalists_at_grand_slam_tennis_tourn,List of British singles finalists at Grand Slam tennis tournaments,mid_tier_athlete,1,List of British singles finalists at Grand Slam tennis tournaments,Q4971336,1,1214,exact,"cohort_match:['sport', 'player']"
mid_tier_athlete_jean_quertier,Jean Quertier,mid_tier_athlete,1,Jean Quertier,Q42307873,5,100,exact,person_exact:ov=1.00:['player']
mid_tier_athlete_kathleen_horvath,Kathleen Horvath,mid_tier_athlete,1,Kathleen Horvath,Q3194072,12,478,exact,cohort+context:['player']+['professional']
mid_tier_athlete_list_of_mens_wheelchair_tennis_champions,List of men's wheelchair tennis champions,mid_tier_athlete,1,List of men's wheelchair tennis champions,Q108428313,2,837,exact,person_exact:ov=1.00:['champion']
mid_tier_athlete_all_time_tennis_records__mens_singles,All-time tennis records – Men's singles,mid_tier_athlete,0,All-time tennis records – Men's singles,Q17016846,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_architect_gregory_ain,Gregory Ain,mid_tier_architect,1,Gregory Ain,Q5606793,6,498,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_james_pennethorne,James Pennethorne,mid_tier_architect,1,James Pennethorne,Q3161333,4,312,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_charles_moore_architect,Charles Moore (architect),mid_tier_architect,1,Charles Moore (architect),Q1066442,13,1624,exact,cohort+context:['architect']+['architect']
mid_tier_athlete_eileen_bennett_whittingstall,Eileen Bennett Whittingstall,mid_tier_athlete,1,Eileen Bennett Whittingstall,Q299959,15,408,exact,person_exact:ov=1.00:['player']
mid_tier_architect_diana_agrest,Diana Agrest,mid_tier_architect,1,Diana Agrest,Q3026131,7,289,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_arthur_u__gerber,Arthur U. Gerber,mid_tier_architect,1,Arthur U. Gerber,Q4800515,2,100,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_harwell_hamilton_harris,Harwell Hamilton Harris,mid_tier_architect,1,Harwell Hamilton Harris,Q15462772,4,225,exact,cohort+context:['architect']+['architect']
mid_tier_architect_clair_tisseur,Clair Tisseur,mid_tier_architect,1,Clair Tisseur,Q2974966,6,0,exact,cohort+context:['architect']+['architect']
mid_tier_architect_edward_b__rust,Edward B. Rust,mid_tier_architect,1,Edward B. Rust,Q60379120,1,0,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_duncan_g__stroik,Duncan G. Stroik,mid_tier_architect,1,Duncan G. Stroik,Q12070180,0,484,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_marshall_and_fox,Marshall and Fox,mid_tier_architect,1,Marshall and Fox,Q6773842,1,331,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_hans_kollhoff,Hans Kollhoff,mid_tier_architect,1,Hans Kollhoff,Q68116,12,402,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_hidetsugu_aneha,Hidetsugu Aneha,mid_tier_architect,0,2005 Japanese architectural forgery scandal,Q4787058,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.00:hits=0:title='2005 Japanese architectural forgery scandal'
mid_tier_architect_berthold_lubetkin,Berthold Lubetkin,mid_tier_architect,1,Berthold Lubetkin,Q827997,15,1156,search,cohort+context:['architect']+['architect']
mid_tier_architect_frank_dale_hudson,Frank Dale Hudson,mid_tier_architect,0,Hudson & Munsell,Q131373111,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.33:hits=1:title='Hudson & Munsell'
mid_tier_architect_ann_r__chaintreuil,Ann R. Chaintreuil,mid_tier_architect,1,Ann R. Chaintreuil,Q62571038,1,103,exact,cohort+context:['architect']+['architect']
mid_tier_architect_henry_engelbert,Henry Engelbert,mid_tier_architect,1,Henry Engelbert,Q3132768,4,239,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_gannon_and_hands,Gannon and Hands,mid_tier_architect,1,Gannon and Hands,Q19668443,3,157,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_alfred_giles_architect,Alfred Giles (architect),mid_tier_architect,1,Alfred Giles (architect),Q4722728,3,288,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_e__w__pugin,E. W. Pugin,mid_tier_architect,1,E. W. Pugin,Q5289445,8,600,exact,"cohort+context:['architect', 'designed']+['architect']"
mid_tier_architect_a__t__mann,A. T. Mann,mid_tier_architect,1,A. T. Mann,Q4648425,4,202,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_henry_tanner_architect,Henry Tanner (architect),mid_tier_architect,1,Henry Tanner (architect),Q18750646,3,172,exact,cohort+context:['architect']+['architect']
mid_tier_architect_john_almy_tompkins_ii,John Almy Tompkins II,mid_tier_architect,1,John Almy Tompkins II,Q134511305,1,101,exact,cohort+context:['architect']+['architect']
mid_tier_architect_archimedes_russell,Archimedes Russell,mid_tier_architect,1,Archimedes Russell,Q4786892,3,204,exact,cohort+context:['architect']+['architect']
mid_tier_architect_anna_pendleton_schenck,Anna Pendleton Schenck,mid_tier_architect,1,Anna Pendleton Schenck,Q21104588,6,141,exact,cohort+context:['architect']+['architect']
mid_tier_architect_judith_edelman,Judith Edelman,mid_tier_architect,1,Judith Edelman,Q21176169,4,131,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_gertrude_comfort_morrow,Gertrude Comfort Morrow,mid_tier_architect,1,Gertrude Comfort Morrow,Q18716004,4,85,exact,cohort+context:['architect']+['architect']
mid_tier_architect_henry_john_klutho,Henry John Klutho,mid_tier_architect,1,Henry John Klutho,Q5723980,4,710,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_herman_hertzberger,Herman Hertzberger,mid_tier_architect,1,Herman Hertzberger,Q318319,15,654,exact,cohort+context:['architect']+['architect']
mid_tier_architect_f__burrall_hoffman,F. Burrall Hoffman,mid_tier_architect,1,F. Burrall Hoffman,Q5423833,3,319,exact,cohort+context:['architect']+['architect']
mid_tier_architect_frank_hoar,Frank Hoar,mid_tier_architect,1,Frank Hoar,Q5487265,1,203,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_henry_forbes_bigelow,Henry Forbes Bigelow,mid_tier_architect,1,Henry Forbes Bigelow,Q5721387,3,193,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_ignazio_gardella,Ignazio Gardella,mid_tier_architect,1,Ignazio Gardella,Q1306518,14,364,exact,cohort+context:['architect']+['architect']
mid_tier_architect_bertram_goodhue,Bertram Goodhue,mid_tier_architect,1,Bertram Goodhue,Q325325,13,1593,exact,"cohort+context:['architect', 'designed']+['architect']"
mid_tier_architect_geoffrey_harley_mewton,Geoffrey Harley Mewton,mid_tier_architect,1,Geoffrey Harley Mewton,Q23071437,2,65,exact,"cohort+context:['architect', 'architecture']+['architect']"
mid_tier_architect_carl_koch_architect,Carl Koch (architect),mid_tier_architect,1,Carl Koch (architect),Q5040432,5,577,exact,"cohort+context:['architect', 'building']+['architect']"
mid_tier_architect_atanasije_nikoli,Atanasije Nikolić,mid_tier_architect,1,Atanasije Nikolić,Q12748556,3,111,exact,cohort+context:['architect']+['architect']
mid_tier_activist_list_of_lgbtq_rights_activists,List of LGBTQ rights activists,mid_tier_activist,1,List of LGBTQ rights activists,Q4817600,7,2371,exact,cohort+context:['activist']+['activist']
mid_tier_book_list_of_best_selling_fiction_authors,List of best-selling fiction authors,mid_tier_book,1,List of best-selling fiction authors,Q260894,7,39072,exact,"cohort+context:['book', 'author']+['book']"
mid_tier_book_marabel_morgan,Marabel Morgan,mid_tier_book,1,Marabel Morgan,Q6754536,3,506,exact,"cohort+context:['book', 'author']+['book']"
mid_tier_book_jerry_cotton,Jerry Cotton,mid_tier_book,0,Jerry Cotton,Q1687808,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_book_laura_lee_hope,Laura Lee Hope,mid_tier_book,0,Laura Lee Hope,Q6499118,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_book_jir_akagawa,Jirō Akagawa,mid_tier_book,0,Jirō Akagawa,Q1384905,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_activist_list_of_civil_rights_leaders,List of civil rights leaders,mid_tier_activist,0,List of civil rights leaders,Q11722345,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_book_autobiographical_novel,Autobiographical novel,mid_tier_book,1,Autobiographical novel,Q3056541,12,3009,exact,"cohort_match:['novel', 'author']"
mid_tier_book_dirk_pitt,Dirk Pitt,mid_tier_book,1,Dirk Pitt,Q2346693,11,5429,exact,"cohort_match:['novel', 'published']"
mid_tier_book_doc_savage,Doc Savage,mid_tier_book,1,List of Doc Savage novels,Q6569105,1,1636,search_after_exact,"cohort+context:['book', 'published']+['book']"
mid_tier_book_john_sinclair_german_fiction,John Sinclair (German fiction),mid_tier_book,0,John Sinclair (German fiction),Q28878298,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_book_books_in_the_united_kingdom,Books in the United Kingdom,mid_tier_book,1,Books in the United Kingdom,Q48741351,1,1094,exact,"context_match:['book', 'page']"
mid_tier_book_diana_her_true_story_book,Diana: Her True Story (book),mid_tier_book,1,Diana: Her True Story (book),Q115917753,1,5032,exact,"cohort+context:['book', 'published']+['book']"
mid_tier_comedian_joel_kim_booster,Joel Kim Booster,mid_tier_comedian,1,Joel Kim Booster,Q60048482,15,19829,exact,"context_match:['comedian', 'american']"
mid_tier_book_brain_quest,Brain Quest,mid_tier_book,0,Brain Quest,Q4955777,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_comedian_iliza_shlesinger,Iliza Shlesinger,mid_tier_comedian,1,Iliza Shlesinger,Q15453111,17,30899,exact,"context_match:['comedian', 'specials', 'netflix']"
mid_tier_comedian_cristela_alonzo,Cristela Alonzo,mid_tier_comedian,1,Cristela Alonzo,Q16897820,18,7224,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_nate_bargatze,Nate Bargatze,mid_tier_comedian,1,Nate Bargatze,Q18704890,8,122735,exact,"context_match:['comedian', 'bargatze', 'american']"
mid_tier_book_a_message_to_garcia,A Message to Garcia,mid_tier_book,0,A Message to Garcia,Q614917,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
mid_tier_comedian_tim_dillon,Tim Dillon,mid_tier_comedian,1,Tim Dillon (comedian),Q104601374,4,39399,search,"context_match:['host', 'comedian', 'podcast']"
mid_tier_comedian_mark_normand,Mark Normand,mid_tier_comedian,1,Mark Normand,Q58062048,8,29470,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_sam_morril,Sam Morril,mid_tier_comedian,1,Sam Morril,Q24053456,4,16191,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_shane_gillis,Shane Gillis,mid_tier_comedian,1,Shane Gillis,Q67464067,8,313930,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_andrew_schulz,Andrew Schulz,mid_tier_comedian,1,Andrew Schulz,Q21063227,12,42517,exact,"context_match:['saves', 'comedian', 'america']"
mid_tier_comedian_akaash_singh,Akaash Singh,mid_tier_comedian,1,Akaash Singh,Q111512208,1,44826,exact,"context_match:['bring', 'comedian', 'back']"
mid_tier_comedian_andrew_santino,Andrew Santino,mid_tier_comedian,1,Andrew Santino,Q30117039,6,46117,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_bobby_lee,Bobby Lee,mid_tier_comedian,1,Bobby Lee,Q1064120,36,70453,exact,"context_match:['tigerbelly', 'comedian', 'podcast']"
mid_tier_comedian_whitney_cummings,Whitney Cummings,mid_tier_comedian,1,Whitney Cummings,Q3298525,24,31101,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_hannah_berner,Hannah Berner,mid_tier_comedian,1,Hannah Berner,Q106640270,3,30996,exact,"context_match:['comedian', 'ride', 'dawn']"
mid_tier_comedian_roy_wood_jr_,Roy Wood Jr.,mid_tier_comedian,1,Roy Wood Jr.,Q7373522,6,10055,exact,"context_match:['show', 'comedian', 'daily']"
mid_tier_comedian_anjelah_johnson_reyes,Anjelah Johnson-Reyes,mid_tier_comedian,0,Anjelah Johnson,Q4765794,0,0,search_after_exact,unconfirmed:name_mismatch:ov=0.50:hits=1:title='Anjelah Johnson'
mid_tier_comedian_jaboukie_young_white,Jaboukie Young-White,mid_tier_comedian,1,Jaboukie Young-White,Q52274823,9,0,exact,"context_match:['show', 'comedian', 'american']"
mid_tier_comedian_hasan_minhaj,Hasan Minhaj,mid_tier_comedian,1,Hasan Minhaj,Q18348652,23,0,exact,"context_match:['comedian', 'patriot', 'american']"
mid_tier_comedian_maria_bamford,Maria Bamford,mid_tier_comedian,1,Maria Bamford,Q3396317,22,18678,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_tig_notaro,Tig Notaro,mid_tier_comedian,1,Tig Notaro,Q7801308,20,57186,exact,"context_match:['special', 'comedian', 'american']"
mid_tier_comedian_patton_oswalt,Patton Oswalt,mid_tier_comedian,1,Patton Oswalt,Q374065,53,139181,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_bill_burr,Bill Burr,mid_tier_comedian,1,Bill Burr,Q13412374,36,63317,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_sarah_silverman,Sarah Silverman,mid_tier_comedian,1,Sarah Silverman,Q229013,51,87959,search,"context_match:['comedian', 'american']"
mid_tier_comedian_anthony_jeselnik,Anthony Jeselnik,mid_tier_comedian,1,Anthony Jeselnik,Q4772834,10,18755,exact,"context_match:['dark', 'comedian', 'comedy']"
mid_tier_comedian_jim_jefferies,Jim Jefferies,mid_tier_comedian,1,Jim Jefferies,Q3481642,19,27038,exact,"context_match:['comedian', 'australian']"
mid_tier_comedian_james_acaster,James Acaster,mid_tier_comedian,1,James Acaster,Q15072714,13,55751,exact,"context_match:['comedian', 'repertoire']"
mid_tier_comedian_jimmy_carr,Jimmy Carr,mid_tier_comedian,1,Jimmy Carr,Q964454,31,101742,exact,"context_match:['british', 'comedian']"
mid_tier_comedian_daniel_sloss,Daniel Sloss,mid_tier_comedian,1,Daniel Sloss,Q5218786,8,26371,exact,"context_match:['comedian', 'scottish', 'dark']"
mid_tier_comedian_mae_martin,Mae Martin,mid_tier_comedian,1,Mae Martin,Q27673046,16,101286,exact,"context_match:['feel', 'comedian', 'canadian']"
mid_tier_comedian_demetri_martin,Demetri Martin,mid_tier_comedian,1,Demetri Martin,Q717951,26,11274,exact,"context_match:['comedian', 'demetri', 'american']"
mid_tier_comedian_hannah_gadsby,Hannah Gadsby,mid_tier_comedian,1,Hannah Gadsby,Q5648835,19,9047,exact,"context_match:['comedian', 'nanette', 'australian']"
mid_tier_comedian_paul_f__tompkins,Paul F. Tompkins,mid_tier_comedian,1,Paul F. Tompkins,Q2059493,43,15326,exact,"context_match:['comedian', 'podcast', 'american']"
mid_tier_comedian_lauren_lapkus,Lauren Lapkus,mid_tier_comedian,1,Lauren Lapkus,Q15712264,22,70974,exact,"context_match:['comedian', 'actress', 'american']"
mid_tier_comedian_kate_berlant,Kate Berlant,mid_tier_comedian,1,Kate Berlant,Q22957978,7,17848,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_sandy_honig,Sandy Honig,mid_tier_comedian,0,Caleb Hearon,Q107087843,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Caleb Hearon'
mid_tier_comedian_john_early,John Early,mid_tier_comedian,1,John Early (comedian),Q16241504,11,30379,search,"context_match:['search', 'party', 'comedian']"
mid_tier_comedian_patti_harrison,Patti Harrison,mid_tier_comedian,1,Patti Harrison,Q63346833,17,19918,exact,"context_match:['comedian', 'together', 'american']"
mid_tier_comedian_catherine_cohen,Catherine Cohen,mid_tier_comedian,1,Catherine Cohen,Q65627204,7,4168,exact,"context_match:['gorgeous', 'comedian', 'twist']"
mid_tier_comedian_atsuko_okatsuka,Atsuko Okatsuka,mid_tier_comedian,1,Atsuko Okatsuka,Q96323443,6,36620,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_jacqueline_novak,Jacqueline Novak,mid_tier_comedian,1,Jacqueline Novak,Q23770197,1,2561,exact,"context_match:['comedian', 'your', 'knees']"
mid_tier_comedian_ronny_chieng,Ronny Chieng,mid_tier_comedian,1,Ronny Chieng,Q18164079,21,54346,exact,"context_match:['daily', 'comedian', 'show']"
mid_tier_comedian_steph_tolev,Steph Tolev,mid_tier_comedian,1,Steph Tolev,Q83978599,2,7614,exact,"context_match:['comedian', 'canadian']"
mid_tier_comedian_sheng_wang,Sheng Wang,mid_tier_comedian,1,Sheng Wang,Q65029064,3,17645,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_chelsea_handler,Chelsea Handler,mid_tier_comedian,1,Chelsea Handler,Q262502,33,563846,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_wanda_sykes,Wanda Sykes,mid_tier_comedian,1,Wanda Sykes,Q237194,37,53084,exact,"context_match:['comedian', 'american']"
mid_tier_comedian_michelle_wolf,Michelle Wolf,mid_tier_comedian,1,Michelle Wolf,Q23883085,0,27984,exact,"context_match:['show', 'comedian', 'joke']"
mid_tier_journalist_yamiche_alcindor,Yamiche Alcindor,mid_tier_journalist,1,Yamiche Alcindor,Q50688230,0,2292,exact,"context_match:['newshour', 'correspondent']"
mid_tier_journalist_lisa_lerer,Lisa Lerer,mid_tier_journalist,1,Lisa Lerer,Q87112966,1,463,exact,"context_match:['times', 'political', 'york']"
mid_tier_journalist_astead_herndon,Astead Herndon,mid_tier_journalist,1,Astead Herndon,Q86710661,2,2346,exact,"context_match:['reporter', 'times', 'political']"
mid_tier_journalist_maggie_haberman,Maggie Haberman,mid_tier_journalist,1,Maggie Haberman,Q23883367,12,10736,search,"context_match:['reporter', 'times', 'york']"
mid_tier_journalist_annie_karni,Annie Karni,mid_tier_journalist,1,Annie Karni,Q61745603,1,873,search,"context_match:['times', 'york']"
mid_tier_journalist_reid_epstein,Reid Epstein,mid_tier_journalist,0,List of people named in the Epstein files,Q138006376,0,0,search,unconfirmed:name_mismatch:ov=0.50:hits=1:title='List of people named in the Epstein files'
mid_tier_journalist_ezra_klein,Ezra Klein,mid_tier_journalist,1,Ezra Klein,Q605,20,35200,exact,"context_match:['host', 'times', 'columnist']"
mid_tier_journalist_michelle_goldberg,Michelle Goldberg,mid_tier_journalist,1,Michelle Goldberg,Q11779495,6,6160,exact,"context_match:['times', 'columnist', 'york']"
mid_tier_journalist_charles_blow,Charles Blow,mid_tier_journalist,1,Charles M. Blow,Q5080439,5,3540,exact,"context_match:['times', 'columnist', 'york']"
mid_tier_journalist_bret_stephens,Bret Stephens,mid_tier_journalist,1,Bret Stephens,Q4961960,11,26262,exact,"context_match:['times', 'columnist', 'opinion']"
mid_tier_journalist_david_brooks,David Brooks,mid_tier_journalist,1,David Brooks (commentator),Q938475,16,27646,search,"context_match:['times', 'columnist', 'opinion']"
mid_tier_journalist_kara_swisher,Kara Swisher,mid_tier_journalist,1,Kara Swisher,Q6367550,12,100539,exact,"context_match:['host', 'podcast', 'tech']"
mid_tier_journalist_will_oremus,Will Oremus,mid_tier_journalist,0,David Greene (journalist),Q28421802,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='David Greene (journalist)'
mid_tier_journalist_casey_newton,Casey Newton,mid_tier_journalist,1,Casey Newton,Q78906087,1,2365,exact,"context_match:['newsletter', 'platformer']"
mid_tier_journalist_cade_metz,Cade Metz,mid_tier_journalist,0,Google Gemini,Q116698014,0,0,search,unconfirmed:name_mismatch:ov=0.00:hits=0:title='Google Gemini'
mid_tier_journalist_karen_hao,Karen Hao,mid_tier_journalist,1,Karen Hao,Q106111546,6,11915,exact,"context_match:['journal', 'reporter', 'street']"
mid_tier_journalist_kashmir_hill,Kashmir Hill,mid_tier_journalist,1,Kashmir Hill,Q110064852,2,672,exact,"context_match:['times', 'york', 'tech']"
