entity_id,model_id,n_obs,mean,sigma
mid_tier_writer_alex_tabarrok,qwen3.5-397b-a17b-think,4,0.8000,0.2121
mid_tier_writer_patrick_mckenzie,kimi-k2.6-think,4,0.9375,0.1083
mid_tier_writer_alex_tabarrok,grok-4,4,0.2500,0.4330
mid_tier_writer_patrick_mckenzie,qwen3.5-397b-a17b-think,4,1.0000,0.0000
mid_tier_writer_patrick_mckenzie,grok-4,4,0.2500,0.4330
mid_tier_writer_patrick_mckenzie,qwen3-32b-think,4,0.5500,0.1500
mid_tier_writer_alex_tabarrok,minimax-m2.7-think,4,0.1750,0.3031
mid_tier_writer_alex_tabarrok,glm-5.1-think,4,0.6950,0.3148
mid_tier_writer_alex_tabarrok,glm-4.7-think,4,1.0000,0.0000
mid_tier_writer_tyler_cowen,qwen3.5-397b-a17b-think,4,0.8250,0.1785
mid_tier_writer_patrick_mckenzie,minimax-m2.7-think,4,0.2500,0.4330
mid_tier_writer_alex_tabarrok,kimi-k2.6-think,4,0.9250,0.1299
mid_tier_writer_jude_deveraux,gpt-5.4,4,0.4275,0.1754
mid_tier_writer_jude_deveraux,claude-opus-4.6-think,4,0.2812,0.0990
mid_tier_writer_jude_deveraux,llama-4-maverick,4,0.4375,0.1781
mid_tier_writer_jude_deveraux,gpt-5.3,4,0.2750,0.0433
mid_tier_writer_jude_deveraux,kimi-k2,4,0.1000,0.1732
mid_tier_writer_jude_deveraux,deepseek-v4-flash-think,4,0.6375,0.0960
mid_tier_writer_jude_deveraux,claude-sonnet-4.6-think,4,0.3750,0.0829
mid_tier_writer_jude_deveraux,ministral-3b,4,0.0175,0.0303
mid_tier_writer_jude_deveraux,mistral-large,4,0.1250,0.2165
mid_tier_writer_jude_deveraux,qwen3-8b-think,4,0.0700,0.1212
mid_tier_writer_jude_deveraux,grok-4,4,0.1750,0.3031
mid_tier_writer_jude_deveraux,grok-4.20-think,4,0.0750,0.1299
mid_tier_writer_jude_deveraux,gpt-5.5-think,4,0.1937,0.1230
mid_tier_writer_jude_deveraux,gemma-3-4b,4,0.2600,0.2064
mid_tier_writer_jude_deveraux,mistral-medium-3.1,4,0.1250,0.2165
mid_tier_writer_jude_deveraux,glm-4-32b,4,0.0700,0.1212
mid_tier_writer_jude_deveraux,kimi-k2.6-think,4,0.5250,0.1785
mid_tier_writer_jude_deveraux,gemini-2.5-pro-think,4,0.3150,0.0497
mid_tier_writer_jude_deveraux,gemma-4-31b,4,0.2263,0.0694
mid_tier_writer_jude_deveraux,gemini-3-flash-think,4,0.2438,0.0715
mid_tier_writer_jude_deveraux,gemini-3.1-pro,4,0.2750,0.0901
mid_tier_writer_jude_deveraux,deepseek-v4-pro-think,4,0.4000,0.0000
mid_tier_writer_jude_deveraux,glm-4.7-think,4,0.4500,0.1664
mid_tier_writer_jude_deveraux,gemma-3-12b,4,0.0425,0.0228
mid_tier_writer_jude_deveraux,llama-3.1-8b,4,0.2250,0.1346
mid_tier_writer_jude_deveraux,deepseek-v3.2-think,4,0.3275,0.0792
mid_tier_writer_jude_deveraux,qwen3-32b-think,4,0.2450,0.1645
mid_tier_writer_jude_deveraux,glm-5.1-think,4,0.2075,0.0890
mid_tier_writer_jude_deveraux,qwen3-235b-a22b-think,4,0.1050,0.1819
mid_tier_writer_jude_deveraux,llama-3.3-70b,4,0.3525,0.1085
mid_tier_writer_jude_deveraux,ernie-4.5-300b-a47b,4,0.1250,0.2165
mid_tier_writer_alan_cheuse,gpt-oss-20b-think,4,0.0175,0.0303
mid_tier_writer_alan_cheuse,kimi-k2,4,0.1750,0.3031
mid_tier_writer_alan_cheuse,gpt-5.3,4,0.3750,0.0829
mid_tier_writer_alan_cheuse,mistral-large,4,0.1250,0.2165
mid_tier_writer_jude_deveraux,phi-4,4,0.2325,0.1593
mid_tier_writer_alan_cheuse,deepseek-v4-flash-think,4,0.7125,0.0217
mid_tier_writer_alan_cheuse,gpt-5.4,4,0.5250,0.1090
mid_tier_writer_alan_cheuse,mistral-small-24b,4,0.3125,0.0545
mid_tier_writer_alan_cheuse,ministral-3b,4,0.0175,0.0303
mid_tier_writer_alan_cheuse,mistral-medium-3.1,4,0.1750,0.3031
mid_tier_writer_jude_deveraux,mistral-small-24b,4,0.2888,0.0799
mid_tier_writer_alan_cheuse,gpt-5.5-think,4,0.4750,0.1090
mid_tier_writer_alan_cheuse,llama-4-maverick,4,0.4375,0.1556
mid_tier_writer_alan_cheuse,claude-sonnet-4.6-think,4,0.5000,0.0707
mid_tier_writer_alan_cheuse,phi-4,4,0.4500,0.0500
mid_tier_writer_alan_cheuse,grok-4.20-think,4,0.1250,0.2165
mid_tier_writer_jude_deveraux,gpt-oss-20b-think,4,0.0513,0.0195
mid_tier_writer_alan_cheuse,grok-4,4,0.1250,0.2165
mid_tier_writer_alan_cheuse,gemma-3-4b,4,0.1000,0.1070
mid_tier_writer_alan_cheuse,llama-3.1-8b,4,0.3500,0.1500
mid_tier_writer_alan_cheuse,glm-5.1-think,4,0.4750,0.0433
mid_tier_writer_jude_deveraux,llama-3.2-1b,4,0.0312,0.0541
mid_tier_writer_alan_cheuse,glm-4-32b,4,0.1750,0.3031
mid_tier_writer_alan_cheuse,qwen3-8b-think,4,0.0175,0.0303
mid_tier_writer_alan_cheuse,gemini-3.1-pro,4,0.4000,0.0707
mid_tier_writer_alan_cheuse,gemini-3-flash-think,4,0.4250,0.0829
mid_tier_writer_jude_deveraux,minimax-m2.7-think,4,0.0625,0.1083
mid_tier_writer_alan_cheuse,kimi-k2.6-think,4,0.5000,0.1225
mid_tier_writer_alan_cheuse,qwen3-235b-a22b-think,4,0.1250,0.2165
mid_tier_writer_alan_cheuse,llama-3.3-70b,4,0.4500,0.1658
mid_tier_writer_alan_cheuse,claude-opus-4.6-think,4,0.4250,0.0829
mid_tier_writer_alan_cheuse,gemini-2.5-pro-think,4,0.3750,0.0829
mid_tier_writer_alan_cheuse,qwen3-32b-think,4,0.1675,0.0870
mid_tier_writer_alan_cheuse,gemma-4-31b,4,0.0750,0.0610
mid_tier_writer_alan_cheuse,ernie-4.5-300b-a47b,4,0.1750,0.3031
mid_tier_writer_alan_cheuse,llama-3.2-1b,4,0.1750,0.3031
mid_tier_writer_alan_cheuse,glm-4.7-think,4,0.3750,0.0829
mid_tier_writer_alan_cheuse,deepseek-v4-pro-think,4,0.5250,0.1090
mid_tier_writer_alan_cheuse,deepseek-v3.2-think,4,0.4750,0.0433
mid_tier_writer_darren_defrain,kimi-k2,4,0.0000,0.0000
mid_tier_writer_darren_defrain,glm-4-32b,4,0.0000,0.0000
mid_tier_writer_darren_defrain,mistral-small-24b,4,0.0000,0.0000
mid_tier_writer_darren_defrain,qwen3-8b-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,qwen3-235b-a22b-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,mistral-medium-3.1,4,0.0000,0.0000
mid_tier_writer_darren_defrain,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,llama-3.2-1b,4,0.0025,0.0043
mid_tier_writer_darren_defrain,kimi-k2.6-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,mistral-large,4,0.0000,0.0000
mid_tier_writer_darren_defrain,qwen3-32b-think,4,0.0225,0.0228
mid_tier_writer_darren_defrain,phi-4,4,0.0025,0.0043
mid_tier_writer_darren_defrain,llama-4-maverick,4,0.3050,0.2536
mid_tier_writer_darren_defrain,gemma-4-31b,4,0.3475,0.1475
mid_tier_writer_darren_defrain,gemma-3-4b,4,0.0600,0.0367
mid_tier_writer_alan_cheuse,gemma-3-12b,4,0.1300,0.0412
mid_tier_writer_darren_defrain,ministral-3b,4,0.0175,0.0303
mid_tier_writer_darren_defrain,gpt-5.3,4,0.4200,0.0906
mid_tier_writer_darren_defrain,gpt-5.4,4,0.5750,0.1299
mid_tier_writer_darren_defrain,llama-3.3-70b,4,0.3225,0.2864
mid_tier_writer_darren_defrain,claude-sonnet-4.6-think,4,0.5500,0.3202
mid_tier_writer_darren_defrain,claude-opus-4.6-think,4,0.4750,0.2861
mid_tier_writer_darren_defrain,gemini-3-flash-think,4,0.4000,0.0707
mid_tier_writer_darren_defrain,glm-4.7-think,4,0.4250,0.1479
mid_tier_writer_darren_defrain,gemini-3.1-pro,4,0.3125,0.0545
mid_tier_writer_darren_defrain,glm-5.1-think,4,0.1000,0.1732
mid_tier_writer_darren_defrain,deepseek-v4-pro-think,4,0.4075,0.0931
mid_tier_writer_darren_defrain,ernie-4.5-300b-a47b,4,0.1875,0.3248
mid_tier_writer_darren_defrain,deepseek-v3.2-think,4,0.4750,0.2046
mid_tier_writer_darren_defrain,gpt-5.5-think,4,0.5500,0.1969
mid_tier_writer_darren_defrain,grok-4,4,0.2000,0.3464
mid_tier_writer_alice_brown_writer,gemma-4-31b,4,0.0000,0.0000
mid_tier_writer_darren_defrain,llama-3.1-8b,4,0.0875,0.1516
mid_tier_writer_alice_brown_writer,mistral-small-24b,4,0.1500,0.1034
mid_tier_writer_alice_brown_writer,qwen3-235b-a22b-think,4,0.0000,0.0000
mid_tier_writer_darren_defrain,gemini-2.5-pro-think,4,0.3500,0.0500
mid_tier_writer_alice_brown_writer,llama-3.2-1b,4,0.0000,0.0000
mid_tier_writer_darren_defrain,gemma-3-12b,4,0.1200,0.0949
mid_tier_writer_alice_brown_writer,ministral-3b,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,gemma-3-12b,4,0.0275,0.0164
mid_tier_writer_alice_brown_writer,gpt-5.3,4,0.4000,0.1000
mid_tier_writer_alan_cheuse,qwen3.5-397b-a17b-think,4,0.3750,0.0829
mid_tier_writer_alice_brown_writer,gemini-3-flash-think,4,0.3750,0.0433
mid_tier_writer_alice_brown_writer,gpt-5.4,4,0.4750,0.0433
mid_tier_writer_alice_brown_writer,deepseek-v4-flash-think,4,0.6500,0.1500
mid_tier_writer_darren_defrain,minimax-m2.7-think,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,gemma-3-4b,4,0.0300,0.0308
mid_tier_writer_alice_brown_writer,mistral-large,4,0.1000,0.1732
mid_tier_writer_alice_brown_writer,llama-3.3-70b,4,0.5250,0.1090
mid_tier_writer_alice_brown_writer,llama-4-maverick,4,0.4500,0.0866
mid_tier_writer_alice_brown_writer,mistral-medium-3.1,4,0.1750,0.3031
mid_tier_writer_darren_defrain,deepseek-v4-flash-think,4,0.6400,0.1175
mid_tier_writer_alice_brown_writer,claude-opus-4.6-think,4,0.5500,0.0866
mid_tier_writer_alice_brown_writer,gemini-3.1-pro,4,0.4500,0.1118
mid_tier_writer_alice_brown_writer,deepseek-v4-pro-think,4,0.5000,0.0707
mid_tier_writer_alice_brown_writer,claude-sonnet-4.6-think,4,0.5000,0.0000
mid_tier_writer_darren_defrain,qwen3.5-397b-a17b-think,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,gemini-2.5-pro-think,4,0.4000,0.0707
mid_tier_writer_alice_brown_writer,glm-4.7-think,4,0.4250,0.1639
mid_tier_writer_alice_brown_writer,grok-4.20-think,4,0.1250,0.2165
mid_tier_writer_alice_brown_writer,qwen3-8b-think,4,0.0187,0.0325
mid_tier_writer_alice_brown_writer,ernie-4.5-300b-a47b,4,0.1750,0.3031
mid_tier_writer_alice_brown_writer,kimi-k2,4,0.1000,0.1732
mid_tier_writer_alice_brown_writer,phi-4,4,0.2275,0.1355
mid_tier_writer_alice_brown_writer,glm-4-32b,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,gpt-5.5-think,4,0.5000,0.0000
mid_tier_writer_alice_brown_writer,llama-3.1-8b,4,0.2100,0.2370
mid_tier_writer_alice_brown_writer,glm-5.1-think,4,0.4750,0.1479
mid_tier_writer_alice_brown_writer,kimi-k2.6-think,4,0.6000,0.1581
mid_tier_writer_alice_brown_writer,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,deepseek-v3.2-think,4,0.4250,0.0433
mid_tier_writer_alice_brown_writer,minimax-m2.7-think,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,qwen3-32b-think,4,0.0950,0.0364
mid_tier_writer_democracy_an_american_novel,mistral-medium-3.1,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,gpt-5.4,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,gemini-3-flash-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,llama-3.2-1b,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,mistral-small-24b,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,ministral-3b,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,gemma-4-31b,4,0.0600,0.0825
mid_tier_writer_democracy_an_american_novel,llama-3.1-8b,4,0.0500,0.0755
mid_tier_writer_democracy_an_american_novel,llama-4-maverick,4,0.1675,0.1502
mid_tier_writer_democracy_an_american_novel,mistral-large,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,qwen3-32b-think,4,0.0200,0.0200
mid_tier_writer_democracy_an_american_novel,gemma-3-12b,4,0.0025,0.0043
mid_tier_writer_democracy_an_american_novel,claude-opus-4.6-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,gpt-5.3,4,0.0500,0.0866
mid_tier_writer_democracy_an_american_novel,phi-4,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,deepseek-v4-flash-think,4,0.2350,0.1512
mid_tier_writer_democracy_an_american_novel,glm-4-32b,4,0.0125,0.0217
mid_tier_writer_democracy_an_american_novel,gemma-3-4b,4,0.0100,0.0173
mid_tier_writer_democracy_an_american_novel,qwen3-8b-think,4,0.0050,0.0087
mid_tier_writer_democracy_an_american_novel,qwen3-235b-a22b-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,claude-sonnet-4.6-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,gpt-5.5-think,4,0.0000,0.0000
mid_tier_writer_jude_deveraux,qwen3.5-397b-a17b-think,4,0.3075,0.1252
mid_tier_writer_democracy_an_american_novel,gemini-2.5-pro-think,4,0.0250,0.0433
mid_tier_writer_democracy_an_american_novel,gemini-3.1-pro,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,deepseek-v3.2-think,4,0.0625,0.1083
mid_tier_writer_democracy_an_american_novel,kimi-k2,4,0.1750,0.3031
mid_tier_writer_democracy_an_american_novel,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,grok-4,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,ernie-4.5-300b-a47b,4,0.0200,0.0346
mid_tier_writer_democracy_an_american_novel,llama-3.3-70b,4,0.0250,0.0433
mid_tier_writer_democracy_an_american_novel,kimi-k2.6-think,4,0.1225,0.2122
mid_tier_writer_democracy_an_american_novel,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_democracy_an_american_novel,glm-5.1-think,4,0.0200,0.0187
mid_tier_writer_democracy_an_american_novel,deepseek-v4-pro-think,4,0.0450,0.0669
mid_tier_writer_atia_abawi,gemma-4-31b,4,0.0000,0.0000
mid_tier_writer_atia_abawi,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_atia_abawi,qwen3-32b-think,4,0.1875,0.2966
mid_tier_writer_democracy_an_american_novel,glm-4.7-think,4,0.0025,0.0043
mid_tier_writer_atia_abawi,llama-3.3-70b,4,0.4000,0.0707
mid_tier_writer_atia_abawi,llama-4-maverick,4,0.4750,0.1820
mid_tier_writer_atia_abawi,llama-3.2-1b,4,0.0100,0.0173
mid_tier_writer_atia_abawi,gpt-5.4,4,0.3850,0.1169
mid_tier_writer_atia_abawi,ministral-3b,4,0.0800,0.1386
mid_tier_writer_atia_abawi,gemma-3-4b,4,0.0300,0.0308
mid_tier_writer_atia_abawi,deepseek-v4-flash-think,4,0.7500,0.0500
mid_tier_writer_atia_abawi,qwen3-8b-think,4,0.0700,0.1212
mid_tier_writer_atia_abawi,llama-3.1-8b,4,0.1100,0.0714
mid_tier_writer_atia_abawi,kimi-k2,4,0.1000,0.1732
mid_tier_writer_atia_abawi,gemma-3-12b,4,0.0362,0.0096
mid_tier_writer_atia_abawi,gpt-5.3,4,0.3525,0.0823
mid_tier_writer_blood_on_the_forge,gpt-5.3,4,0.0000,0.0000
mid_tier_writer_atia_abawi,mistral-small-24b,4,0.2750,0.0433
mid_tier_writer_atia_abawi,gemini-3.1-pro,4,0.3750,0.0829
mid_tier_writer_atia_abawi,mistral-large,4,0.1250,0.2165
mid_tier_writer_atia_abawi,deepseek-v4-pro-think,4,0.3750,0.0433
mid_tier_writer_atia_abawi,grok-4.20-think,4,0.0750,0.1299
mid_tier_writer_atia_abawi,ernie-4.5-300b-a47b,4,0.1875,0.3248
mid_tier_writer_atia_abawi,claude-sonnet-4.6-think,4,0.3500,0.0866
mid_tier_writer_atia_abawi,gemini-2.5-pro-think,4,0.3500,0.2062
mid_tier_writer_atia_abawi,gpt-5.5-think,4,0.3375,0.0650
mid_tier_writer_atia_abawi,grok-4,4,0.2000,0.3464
mid_tier_writer_atia_abawi,gemini-3-flash-think,4,0.4500,0.0866
mid_tier_writer_alan_cheuse,minimax-m2.7-think,4,0.0100,0.0173
mid_tier_writer_blood_on_the_forge,gemma-4-31b,4,0.0000,0.0000
mid_tier_writer_atia_abawi,kimi-k2.6-think,4,0.4000,0.1732
mid_tier_writer_blood_on_the_forge,mistral-small-24b,4,0.0000,0.0000
mid_tier_writer_atia_abawi,glm-4.7-think,4,0.4000,0.0707
mid_tier_writer_atia_abawi,qwen3-235b-a22b-think,4,0.0700,0.1212
mid_tier_writer_blood_on_the_forge,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_atia_abawi,claude-opus-4.6-think,4,0.3625,0.0960
mid_tier_writer_blood_on_the_forge,qwen3-8b-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,claude-opus-4.6-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,gpt-5.4,4,0.0450,0.0669
mid_tier_writer_blood_on_the_forge,kimi-k2,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,llama-4-maverick,4,0.0100,0.0173
mid_tier_writer_blood_on_the_forge,glm-4-32b,4,0.0000,0.0000
mid_tier_writer_atia_abawi,glm-4-32b,4,0.1225,0.2122
mid_tier_writer_blood_on_the_forge,mistral-medium-3.1,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,claude-sonnet-4.6-think,4,0.0075,0.0130
mid_tier_writer_blood_on_the_forge,ministral-3b,4,0.0100,0.0173
mid_tier_writer_blood_on_the_forge,qwen3-32b-think,4,0.0100,0.0173
mid_tier_writer_blood_on_the_forge,llama-3.1-8b,4,0.1225,0.2122
mid_tier_writer_blood_on_the_forge,mistral-large,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,llama-3.2-1b,4,0.0625,0.1083
mid_tier_writer_blood_on_the_forge,phi-4,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,deepseek-v4-flash-think,4,0.1550,0.0942
mid_tier_writer_blood_on_the_forge,gemma-3-12b,4,0.0308,0.0188
mid_tier_writer_blood_on_the_forge,glm-5.1-think,4,0.0575,0.0657
mid_tier_writer_blood_on_the_forge,gpt-5.5-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,gemma-3-4b,4,0.0625,0.0593
mid_tier_writer_blood_on_the_forge,qwen3-235b-a22b-think,4,0.0400,0.0693
mid_tier_writer_atia_abawi,deepseek-v3.2-think,4,0.4000,0.0707
mid_tier_writer_blood_on_the_forge,gemini-3.1-pro,4,0.0400,0.0693
mid_tier_writer_blood_on_the_forge,llama-3.3-70b,4,0.0500,0.0866
mid_tier_writer_blood_on_the_forge,gemini-3-flash-think,4,0.0800,0.0800
mid_tier_writer_democracy_an_american_novel,minimax-m2.7-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,gemini-2.5-pro-think,4,0.0000,0.0000
mid_tier_writer_blood_on_the_forge,ernie-4.5-300b-a47b,4,0.0000,0.0000
mid_tier_writer_atia_abawi,glm-5.1-think,4,0.4000,0.1000
mid_tier_writer_blood_on_the_forge,grok-4,4,0.0000,0.0000
mid_tier_writer_alice_brown_writer,qwen3.5-397b-a17b-think,4,0.5500,0.1500
mid_tier_writer_democracy_an_american_novel,qwen3.5-397b-a17b-think,4,0.0250,0.0433
mid_tier_writer_blood_on_the_forge,deepseek-v4-pro-think,4,0.0400,0.0693
mid_tier_writer_blood_on_the_forge,glm-4.7-think,4,0.0700,0.0714
mid_tier_writer_blood_on_the_forge,kimi-k2.6-think,4,0.1875,0.1275
mid_tier_writer_blood_on_the_forge,deepseek-v3.2-think,4,0.1525,0.0936
mid_tier_writer_atia_abawi,mistral-medium-3.1,4,0.1225,0.2122
mid_tier_writer_blood_on_the_forge,qwen3.5-397b-a17b-think,4,0.0663,0.0449
mid_tier_writer_atia_abawi,minimax-m2.7-think,4,0.1250,0.2165
mid_tier_writer_blood_on_the_forge,minimax-m2.7-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,gpt-5.3,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,mistral-large,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,gemma-4-31b,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,mistral-medium-3.1,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,glm-4-32b,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,mistral-small-24b,4,0.0100,0.0122
mid_tier_writer_martha_haines_butt,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,ministral-3b,4,0.0100,0.0173
mid_tier_writer_martha_haines_butt,llama-4-maverick,4,0.6125,0.1139
mid_tier_writer_martha_haines_butt,qwen3-8b-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,gpt-oss-20b-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,gpt-5.4,4,0.5500,0.1118
mid_tier_writer_martha_haines_butt,kimi-k2,4,0.1000,0.1732
mid_tier_writer_martha_haines_butt,kimi-k2.6-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,llama-3.3-70b,4,0.3950,0.1836
mid_tier_writer_martha_haines_butt,phi-4,4,0.0375,0.0083
mid_tier_writer_martha_haines_butt,gemma-3-4b,4,0.0363,0.0363
mid_tier_writer_martha_haines_butt,llama-3.1-8b,4,0.1625,0.1379
mid_tier_writer_martha_haines_butt,llama-3.2-1b,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,claude-opus-4.6-think,4,0.4500,0.0500
mid_tier_writer_martha_haines_butt,claude-sonnet-4.6-think,4,0.5000,0.1225
mid_tier_writer_martha_haines_butt,gemma-3-12b,4,0.0863,0.0890
mid_tier_writer_martha_haines_butt,gemini-3-flash-think,4,0.3250,0.1090
mid_tier_writer_martha_haines_butt,minimax-m2.7-think,4,0.0000,0.0000
mid_tier_writer_martha_haines_butt,qwen3-32b-think,4,0.0375,0.0259
mid_tier_writer_martha_haines_butt,gemini-3.1-pro,4,0.3500,0.0500
mid_tier_writer_martha_haines_butt,gemini-2.5-pro-think,4,0.3375,0.0650
mid_tier_writer_martha_haines_butt,gpt-5.5-think,4,0.4750,0.0433
mid_tier_writer_martha_haines_butt,glm-4.7-think,4,0.4750,0.0433
mid_tier_writer_martha_haines_butt,grok-4,4,0.1875,0.3248
mid_tier_writer_martha_haines_butt,ernie-4.5-300b-a47b,4,0.2000,0.3464
mid_tier_writer_atia_abawi,qwen3.5-397b-a17b-think,4,0.4500,0.0866
mid_tier_writer_martha_haines_butt,deepseek-v4-pro-think,4,0.4500,0.1500
mid_tier_writer_martha_haines_butt,deepseek-v4-flash-think,4,0.3525,0.2385
mid_tier_writer_martha_haines_butt,qwen3-235b-a22b-think,4,0.1500,0.2598
mid_tier_writer_martha_haines_butt,deepseek-v3.2-think,4,0.4000,0.0787
mid_tier_writer_martha_haines_butt,glm-5.1-think,4,0.3250,0.2046
mid_tier_writer_martha_haines_butt,qwen3.5-397b-a17b-think,4,0.4250,0.2586
mid_tier_writer_diana_abu_jaber,gpt-oss-20b-think,4,0.0100,0.0173
mid_tier_writer_atia_abawi,phi-4,4,0.2600,0.1568
mid_tier_writer_diana_abu_jaber,gpt-5.3,4,0.3500,0.0500
mid_tier_writer_diana_abu_jaber,gpt-5.4,4,0.3750,0.0829
mid_tier_writer_diana_abu_jaber,gemini-3-flash-think,4,0.3750,0.0433
mid_tier_writer_diana_abu_jaber,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_diana_abu_jaber,mistral-small-24b,4,0.2250,0.0856
mid_tier_writer_diana_abu_jaber,phi-4,4,0.3875,0.0740
mid_tier_writer_diana_abu_jaber,llama-4-maverick,4,0.2875,0.0217
mid_tier_writer_diana_abu_jaber,gemma-3-4b,4,0.0975,0.1316
mid_tier_writer_diana_abu_jaber,claude-opus-4.6-think,4,0.4000,0.0707
mid_tier_writer_diana_abu_jaber,mistral-medium-3.1,4,0.1250,0.2165
mid_tier_writer_diana_abu_jaber,deepseek-v4-flash-think,4,0.5000,0.2000
mid_tier_writer_diana_abu_jaber,grok-4,4,0.1250,0.2165
mid_tier_writer_diana_abu_jaber,gemma-4-31b,4,0.0950,0.0589
mid_tier_writer_diana_abu_jaber,claude-sonnet-4.6-think,4,0.3750,0.0829
mid_tier_writer_diana_abu_jaber,glm-4-32b,4,0.0900,0.1559
mid_tier_writer_diana_abu_jaber,gpt-5.5-think,4,0.2875,0.0217
mid_tier_writer_diana_abu_jaber,kimi-k2.6-think,4,0.3500,0.0866
mid_tier_writer_diana_abu_jaber,deepseek-v3.2-think,4,0.3750,0.0829
mid_tier_writer_diana_abu_jaber,deepseek-v4-pro-think,4,0.3875,0.0893
mid_tier_writer_diana_abu_jaber,qwen3-32b-think,4,0.1200,0.0982
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,gemma-4-31b,4,0.0000,0.0000
mid_tier_writer_diana_abu_jaber,qwen3-235b-a22b-think,4,0.1250,0.2165
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,mistral-small-24b,4,0.0000,0.0000
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,grok-4.20-think,4,0.0000,0.0000
mid_tier_writer_diana_abu_jaber,kimi-k2,4,0.0900,0.1559
mid_tier_writer_diana_abu_jaber,mistral-large,4,0.1000,0.1732
mid_tier_writer_diana_abu_jaber,qwen3-8b-think,4,0.0375,0.0650
mid_tier_writer_alice_brown_writer,grok-4,4,0.1750,0.3031
mid_tier_writer_diana_abu_jaber,gemini-3.1-pro,4,0.4000,0.0707
mid_tier_writer_diana_abu_jaber,ministral-3b,4,0.0200,0.0346
mid_tier_writer_diana_abu_jaber,llama-3.2-1b,4,0.0075,0.0130
mid_tier_writer_diana_abu_jaber,ernie-4.5-300b-a47b,4,0.1250,0.2165
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,qwen3-235b-a22b-think,4,0.0000,0.0000
mid_tier_writer_diana_abu_jaber,llama-3.3-70b,4,0.3375,0.0650
mid_tier_writer_diana_abu_jaber,gemini-2.5-pro-think,4,0.3250,0.0433
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,gpt-5.4,4,0.0000,0.0000
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,ministral-3b,4,0.0000,0.0000
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,gpt-5.3,4,0.0000,0.0000
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,gpt-oss-20b-think,4,0.0000,0.0000
